Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_Ordinal,Temp_Diff,Power_Approx,Strain_Index
0,0.09752726279742736,0.1310542819714635,0.3793146450130718,-0.8661903526191111,-1.3346380771319069,-0.7453065750397865,-0.0006293431188186668,-0.9581044088639886,-1.2746186879947532
0,0.49749553181853884,0.4680587099992217,-0.8719640032687477,0.5132970405867752,0.23643004111497307,-0.7453065750397865,-0.3003165425558058,0.26291139696331534,0.4338678208659052
2,-0.652413241617146,-0.47555368847848606,-0.8061072323065467,0.5439523159913501,1.2890456803403827,2.2341320619371734,0.5987450557551557,0.35458520359025075,1.5249125262437127
1,-0.9523894433829583,-1.4191660869562321,-0.24333118953864696,0.0023757838438543087,-1.6959837443286894,0.7444127434486935,-0.20042080941018128,-0.012931042155522115,-1.5319305008353201
0,0.7474756999567299,0.19845516757703044,-0.7282765029875818,0.16587058600158913,-1.2560846712195628,-0.7453065750397865,-1.1993781408667106,-0.11065235634063475,-1.1182427167129014
0,0.5474915654461884,0.7376622524214513,1.0438693338134641,-1.111432555855713,0.9748320566910067,-0.7453065750397865,-0.0006293431188186668,-1.0191702177999513,0.22503504522718426
1,-1.6023378805422608,-1.4865669725617607,0.7624813124295142,-0.733350825865952,0.5349329835818802,0.7444127434486935,0.9983279883377674,-0.5396649455008509,0.12225238320363671
0,-0.9023934097553371,-1.082161658928474,-0.3570837939279033,1.0139998721948373,-0.5648146991909357,-0.7453065750397865,0.1991621231724872,1.3750220045947723,-0.2559196227489314
1,-1.3023616787764485,-0.6777563452951486,-0.09964368925748109,-0.3041769702018982,0.6134863894942243,0.7444127434486935,1.5977023872117417,-0.3733785125104458,0.39977267382284876
1,-0.5524211743618752,-0.7451572309007156,-0.29721400214408417,-0.04871634183043777,-1.2246633088546253,0.7444127434486935,-0.0006293431188186668,-0.12341820424903831,-1.1110685295225917
0,-0.35243703985130526,-0.6103554596895817,0.08595266527235818,-0.0895900423698713,0.6134863894942243,-0.7453065750397865,-0.20042080941012452,0.0675789053201435,0.5094098810331772
0,-0.8523973761276875,-1.2169634301395695,0.7564943332511322,-1.1829615317997222,-0.6433681051032797,-0.7453065750397865,-0.10052507626449998,-1.27557853080882,-0.8561362738194047
1,0.49749553181853884,0.6702613668158843,-0.6803806695605266,-0.14068216804416336,1.4304418109826018,0.7444127434486935,-0.0006293431188186668,-0.5047616154548151,1.1961784835035767
0,0.7474756999567299,0.7376622524214513,-0.6145238985983255,0.9833445967902624,0.3306941282097859,-0.7453065750397865,-0.40021227570143036,1.117111827126093,0.7405110495843946
1,0.2475153636803477,1.0746666804492095,-0.3630707731062852,-0.0895900423698713,1.4304418109826018,0.7444127434486935,1.0982237214834487,-0.2260355965731388,1.2315166827825779
0,0.2975113973079973,-0.003747489239632161,-0.6684067112037627,0.9731261716554038,1.0376747814208818,-0.7453065750397865,-0.6000037419927929,1.0581486284338657,1.5270434729339037
1,0.6474836327014591,0.5354595956047887,-0.48879733585230534,0.1249968854621556,-0.8161855981104366,0.7444127434486935,-0.5001080088471117,-0.0023178666395152997,-0.7125104669005292
1,-1.4023537460317193,-1.082161658928474,1.9538901689275145,-1.428203735036324,0.03219118574287867,0.7444127434486935,1.1981194546290732,-1.154548280207422,-0.5161792451775957
0,-0.6024172079894964,-0.8125581165062443,-0.08168275172233534,0.4519864897776245,-0.8318962792929053,-0.7453065750397865,-0.0006293431188186668,0.7661561401571809,-0.6646351979275709
0,0.19751933005269812,-0.003747489239632161,1.391114126159615,-1.4179853099014654,-1.098977859394875,-0.7453065750397865,-0.40021227570143036,-1.381540074663435,-1.1796850129467429
0,0.7974717335843795,0.7376622524214513,-0.7701853572362551,0.4519864897776245,-0.030651538986996525,-0.7453065750397865,-0.5001080088471117,0.25492147803711424,0.13958408295052382
1,-0.652413241617146,-0.27335103166182345,-0.6743936903821446,1.0650919978691296,-1.1932419464896877,0.7444127434486935,0.8984322551921428,1.1815117751628375,-0.9591320305119712
0,0.7474756999567299,0.4680587099992217,-0.6085369194199436,-0.15090059317902194,1.8232088405443219,-0.7453065750397865,-0.7997952082840988,-0.47275187760135184,1.5309502085325872
1,-1.0023854770106078,-1.2843643157450981,0.09193964445074009,-0.3450506707413317,1.2890456803403827,0.7444127434486935,0.09926639002686265,-0.316988508259364,0.9378367130960839
1,1.0974479353501918,1.0746666804492095,0.33141881158601655,-0.23264799425788898,-0.4548399309136541,0.7444127434486935,-0.6000037419927362,0.004931132486510916,-0.47416407960266255
0,0.2975113973079973,0.2658560531825591,-0.2553051478954108,0.7483208186885184,0.15787663520262907,-0.7453065750397865,-0.20042080941018128,1.071034625499054,0.4503471419367157
1,-1.252365645148799,-0.4081528028729574,-0.6205108777767074,0.8505050700371026,0.4878009400344739,0.7444127434486935,1.897389586648672,0.9256241085000382,0.852492298153933
0,-1.3523577124040698,-0.8799590021118113,-0.2732660854305565,0.022812634113571432,0.06361254810781627,-0.7453065750397865,1.397910920920379,-0.003098836158617926,0.06713189548402912
0,0.0475312291698062,1.0072657948436425,3.899718271693421,-2.3478619971735815,0.23643004111497307,-0.7453065750397865,1.397910920920379,-2.280128609557447,-0.7892955793037462
2,0.997455868094921,0.6028604812103173,0.8522860001052429,-1.1216509809905715,1.7917874781793843,2.2341320619371734,-1.099482407721086,-1.1292168329852565,0.7545752977396553
0,-0.40243307347895485,-1.082161658928474,-0.8599900449119838,0.8607234951719611,-1.1461099029422812,-0.7453065750397865,-0.7997952082840988,0.7461312806930185,-0.9302932186380526
1,1.0474519017225707,0.4680587099992217,-1.0336124410850593,0.7994129443628105,1.650391347537165,0.7444127434486935,-1.3991696071580733,0.523655092046174,2.084072937749839
1,-0.002464804457843392,-0.542954574084053,0.5888589162564387,-0.7742245264053855,-1.633141019598814,0.7444127434486935,-0.7997952082840988,-0.7003844675602182,-1.4859020523271937
0,0.6974796663290803,0.5354595956047887,-0.6324848361334712,0.4417680646427659,-1.3660594394968446,-0.7453065750397865,-0.6000037419927362,0.3428406235145192,-1.2015272165212008
0,0.39750346456326807,0.19845516757703044,0.0021349567750114165,-0.6822587001916599,-0.8790283228403117,-0.7453065750397865,-0.5001080088471117,-0.8797971959293817,-0.9169392860461889
2,-0.15245290534076375,-0.542954574084053,0.21167922801837832,-0.733350825865952,0.5349329835818802,2.2341320619371734,-0.5001080088471117,-0.8418000250961334,0.12225238320363671
1,-1.6023378805422608,-1.4191660869562321,1.8341505853598763,-1.5099511361151914,0.12645527283769148,0.7444127434486935,1.0982237214833919,-1.35423617878405,-0.49373327337425027
2,-1.0023854770106078,-1.5539678581673277,0.062004748558830536,-0.3246138204716153,1.2262029556105074,2.2341320619371734,-0.3003165425558058,-0.3043327970780139,0.8990534833346069
0,0.49749553181853884,0.6028604812103173,0.8522860001052429,-1.039903579911704,-0.6905001486506861,-0.7453065750397865,-0.10052507626449998,-0.9947298768239413,-0.8545735795799314
0,-2.1522942504462925,-2.6323820278561314,-1.1593390038310794,1.4738290032634662,0.17358731638509786,-0.7453065750397865,0.3989535894638498,1.3106320689877573,0.7672189147681219
1,-0.35243703985130526,0.4680587099992217,-0.9737426493012402,0.9118156208462532,1.7917874781793843,0.7444127434486935,1.397910920920379,0.722842369136197,2.3235913457273107
0,0.39750346456326807,-0.20595014605629477,-0.9797296284796221,0.5541707411262087,1.1162281873332258,-0.7453065750397865,-1.099482407721086,0.2367989802220472,1.3542947279157507
0,-0.7024092752447672,-0.20595014605629477,0.5409630828293834,-0.6720402750568013,-0.14062630726427813,-0.7453065750397865,1.0982237214833919,-0.5634344536848118,-0.35756577987104343
0,0.19751933005269812,1.0072657948436425,-0.2672791062521746,0.4724233400473416,0.6449077518591618,-0.7453065750397865,1.0982237214834487,0.6582221476453455,0.8282350216639254
0,0.19751933005269812,0.33325693878812607,3.899718271693421,-2.378517272578157,-1.5074555701390637,-0.7453065750397865,0.09926639002686265,-2.3458504986917204,-1.46075688138294
0,0.6474836327014591,0.33325693878812607,-1.0276254619066774,0.7891945192279527,-0.5962360615558733,-0.7453065750397865,-0.7997952082840988,0.514774066873819,-0.34605866774401184
0,-0.002464804457843392,-0.27335103166182345,0.9420906877809716,-1.1523062563951467,-0.21917971317662213,-0.7453065750397865,-0.40021227570143036,-1.1365459315491404,-0.5737858373690934
0,0.6974796663290803,0.19845516757703044,3.899718271693421,-2.378517272578157,0.9591213755085378,-0.7453065750397865,-1.0994824077210292,-2.3458504986917204,-0.5295686935476295
0,1.1974400026054626,0.6028604812103173,-0.40497962735495857,-0.03849791669557921,-0.3448651626363725,-0.7453065750397865,-1.4990653403036978,-0.17989832036770828,-0.32240515948289145
1,-1.3523577124040698,-0.9473598877173399,0.28352297815896127,-1.080777280451138,0.5192223023994115,0.7444127434486935,1.2980151877747546,-1.3416205173216276,-0.05965943258233751
1,2.0973686079029563,2.4226843925602424,-0.6743936903821446,0.38045751383361603,0.6763291142240995,0.7444127434486935,-0.6000037419927362,0.2262458792844342,0.8116491532586053
0,-0.5524211743618752,-0.003747489239632161,1.0917651672405193,-1.2953642082831645,-0.7847642357454989,-0.7453065750397865,1.0982237214834487,-1.3056658821537233,-0.9695736692939072
0,-1.3023616787764485,-0.542954574084053,0.4990542285807101,-0.6924771253265177,-1.2560846712195628,-0.7453065750397865,1.7974938535030476,-0.6192837867303597,-1.2017758269683898
0,1.0474519017225707,0.8050631380269799,-0.49478431503068726,0.6972286930142263,-1.6959837443286894,-0.7453065750397865,-0.8996909414297801,0.808809090815847,-1.5319305008353201
0,0.9474598344672714,0.6028604812103173,-0.3032009813224661,0.033031059248429265,-1.6017196572338765,-0.7453065750397865,-0.9995866745754047,-0.008345349338229356,-1.4460533492206216
0,-1.4023537460317193,-1.014760773322907,0.07996568609397627,0.15565216086673056,0.26785140347991065,-0.7453065750397865,1.2980151877747546,0.4361264313283203,0.31045049172567474
1,-1.0023854770106078,-0.7451572309007156,-1.183286920544607,1.1672762492177136,-0.6276574239208109,0.7444127434486935,0.898432255192086,0.8866457195530457,-0.29058302224270544
0,0.09752726279742736,1.0746666804492095,2.7681193371874544,-1.9391249917792448,-1.3974808018617821,-0.7453065750397865,1.397910920920436,-1.8012511166025476,-1.3902225459376167
0,-1.5523418469146397,-1.3517652013506651,0.05601776938044862,-0.9070640531585447,-1.5231662513215325,-0.7453065750397865,1.0982237214834487,-1.1903327040698797,-1.4104310237162616
2,1.7473963725094943,1.8834773077158218,-0.7941332739497828,1.6168869551514837,-0.3762865250013101,2.2341320619371734,-0.6998994751384175,1.8396888560309286,0.1327650535419126
0,-1.4023537460317193,-1.014760773322907,-0.2553051478954108,-0.03849791669557921,1.1476495496981634,-0.7453065750397865,1.2980151877747546,-0.08077526602010426,1.0136984152668846
0,1.0474519017225707,1.0072657948436425,2.6962755870468715,-2.0310908179929705,-1.3660594394968446,-0.7453065750397865,-0.6000037419927929,-2.0055347204262,-1.382018401180381
0,0.2975113973079973,0.5354595956047887,-0.9497947325877125,1.1468393989479972,0.17358731638509786,-0.7453065750397865,0.1991621231724872,1.0597606296207314,0.6319748314973314
0,1.2974320698607618,1.6138737652935922,-0.8300551490200743,0.16587058600158913,-1.0675564970299374,-0.7453065750397865,-0.20042080941018128,-0.18146025940591282,-0.9409479520890077
2,-0.652413241617146,-0.20595014605629477,0.9600516253161173,-1.039903579911704,-0.5333933368259981,2.2341320619371734,0.9983279883377674,-0.9410232037410582,-0.7487365606337768
0,-1.6523339141699105,-1.3517652013506651,-0.512745252565833,1.0957472732737052,1.3990204486176643,-0.7453065750397865,1.2980151877747546,1.3613450255807487,2.0153499069911787
1,0.2475153636803477,1.276869337265834,-0.9976905660147678,0.492860190317058,-1.3817701206793134,0.7444127434486935,1.397910920920379,0.1408598785292446,-1.2137091284334596
0,0.6474836327014591,0.7376622524214513,0.13983547787779538,-0.4778901974944916,-0.8318962792929053,-0.7453065750397865,-0.20042080941012452,-0.49072418897043835,-0.8423916676676726
1,0.44749949819088924,0.6702613668158843,0.18174433212646876,-0.5800744488430757,0.34640480939225465,0.7444127434486935,0.09926639002686265,-0.6228782490041777,0.0517180477583138
0,1.847388439764765,1.8160764221102548,-0.8480160865552201,1.422736877589174,0.23643004111497307,-0.7453065750397865,-0.9995866745754047,1.5240269838676046,0.8226590444912586
2,0.49749553181853884,0.6028604812103173,-0.24931816871702886,-0.27352169479732324,-1.3660594394968446,2.2341320619371734,-0.10052507626449998,-0.4210877401838135,-1.253735410430881
1,1.797392406137144,1.8160764221102548,3.815840693404289,-2.286551446364431,-1.1146885405773437,0.7444127434486935,-0.8996909414297801,-2.173373080025078,-1.3006517533932538
1,-1.252365645148799,-0.6103554596895817,0.020095894310157153,-0.15090059317902194,1.0690961437858195,0.7444127434486935,1.5977023872117417,-0.06799940568196879,0.87461862795375
1,-1.2023696115211493,-1.082161658928474,0.19371829048323258,-0.17133744344873905,-0.23489039435909093,0.7444127434486935,0.7985365220464047,0.01237036777744682,-0.2668939982034152
0,1.1474439689778415,1.1420675660547381,3.7918927766907613,-2.2252408955552805,-0.2663117567240285,-0.7453065750397865,-0.6000037419927929,-2.050059995444766,-0.9437181827862562
0,-1.0023854770106078,-1.014760773322907,1.0558432921702279,-1.499732710980333,0.2521407222974419,-0.7453065750397865,0.49884932260947434,-1.6650920846759751,-0.4177295080907701
0,1.3474281034883828,1.6138737652935922,-0.3570837939279033,0.6461365673399343,2.2473972324709792,-0.7453065750397865,-0.3003165425558058,0.8426410908805487,2.595464627617516
2,-1.4523497796593405,-1.3517652013506651,0.13384849869941348,-0.12024531777444698,1.901762246456666,2.2341320619371734,0.898432255192086,0.05206965166514883,1.6237174211122365
0,0.14752329642507697,-0.542954574084053,0.6726766247537855,-0.7742245264053855,-0.9104496852052493,-0.7453065750397865,-1.099482407721086,-0.654968086295498,-0.956574894483742
0,0.09752726279742736,-0.20595014605629477,-0.5307061901009787,-0.3246138204716153,-1.4760342077741262,-0.7453065750397865,-0.5001080088471117,-0.6691056370771971,-1.3489532117042504
0,-0.8523973761276875,-0.4081528028729574,-1.0815082745121145,0.5541707411262087,-0.18775835081168452,-0.7453065750397865,1.0982237214833919,0.15952304754984484,0.015989174919444064
0,0.8974638008396503,0.4680587099992217,0.3613537074779261,-0.9377193285631199,-0.5333933368259981,-0.7453065750397865,-1.099482407721086,-1.0794951069357415,-0.7224548847880874
0,-0.5024251407342256,0.1310542819714635,-0.12359160597100873,-0.4778901974944916,-0.09349426371687172,-0.7453065750397865,1.1981194546290732,-0.6462372475691235,-0.25314939205168296
1,1.0974479353501918,0.8724640236325469,-0.1595134810413002,-0.2939585450670396,-1.5388769325040013,0.7444127434486935,-0.8996909414297234,-0.39530573362370364,-1.4001669638251748
1,-0.40243307347895485,-1.082161658928474,-1.2371697331500442,1.1468393989479972,-0.8161855981104366,0.7444127434486935,-0.7997952082840988,0.8136951565251028,-0.5136221091493665
1,0.09752726279742736,-0.3407519172673904,-0.21938327282511932,0.5848260165307844,-0.2977331190889661,0.7444127434486935,-0.6998994751384175,0.8591515875087515,-0.08739725533299056
0,0.7974717335843795,0.4680587099992217,0.8762339168187705,-1.0501220050465627,0.3621154905747235,-0.7453065750397865,-0.8996909414297801,-0.9996459798223938,-0.15011811958094667
0,-0.05246083808549298,0.2658560531825591,-0.7043285862740541,0.5848260165307844,1.100517506150757,-0.7453065750397865,0.49884932260947434,0.4885214761163016,1.357135990169339
0,-0.7024092752447672,-0.6777563452951486,-0.40497962735495857,0.6154812919353593,-1.633141019598814,-0.7453065750397865,0.398953589463793,0.7614302733236389,-1.4665814690027952
0,0.44749949819088924,0.6702613668158843,3.899718271693421,-2.378517272578157,0.7548825201364434,-0.7453065750397865,0.09926639002686265,-2.3458504986917204,-0.606673447954375
0,0.9474598344672714,0.5354595956047887,-0.8180811906633105,1.8621291583880863,-0.4548399309136541,-0.7453065750397865,-1.0994824077210292,2.1537587518668526,0.10101394785806636
1,-0.9023934097553371,-1.1495625445340025,-0.5307061901009787,0.33958381329418175,1.4304418109826018,0.7444127434486935,0.09926639002686265,0.2732642493062867,1.5283575567261878
0,-0.9023934097553371,-0.7451572309007156,-1.0156515035499136,0.5132970405867752,-0.36057584381884134,-0.7453065750397865,0.6986407889007802,0.1547771558568382,-0.17345198583853838
1,-0.7024092752447672,-0.6103554596895817,0.301483915694107,-0.27352169479732324,1.493284535712477,0.7444127434486935,0.49884932260947434,-0.077501201497714,1.15728870640759
0,0.2475153636803477,-0.07114837484519913,-0.3391228563927575,0.0023757838438543087,0.6291970706766931,-0.7453065750397865,-0.6000037419927929,-0.07701059244084188,0.5706035668198297
0,0.39750346456326807,0.1310542819714635,1.8760594396085497,-1.7551933393517933,-1.177531265307219,-0.7453065750397865,-0.6000037419927929,-1.7811261328410644,-1.2647097858853649
0,-0.9523894433829583,-0.9473598877173399,0.12786151952103156,0.24761798708045615,-1.4760342077741262,-0.7453065750397865,0.49884932260947434,0.6097619877420724,-1.3211088416190875
0,-1.4523497796593405,-1.2843643157450981,-0.5426801484577426,-0.3450506707413317,1.8703408840917282,-0.7453065750397865,0.9983279883377674,-0.7054307321451873,1.4187913810721997
2,1.1474439689778415,1.2094684516603051,-0.3690577522846671,0.2884916876198897,-1.098977859394875,2.2341320619371734,-0.5001080088471117,0.3164778960299491,-0.9543018846808717
0,0.5474915654461884,0.4006578243936931,0.4451714159752729,-0.4881086226293494,-0.5962360615558733,-0.7453065750397865,-0.5001080088471117,-0.32660044080216194,-0.6568217267302038
0,0.19751933005269812,0.33325693878812607,0.24760110308866978,-0.733350825865952,-1.2875060335845006,-0.7453065750397865,0.09926639002686265,-0.8220955633833981,-1.229051944602835
1,-1.3523577124040698,-1.014760773322907,1.0378823546350822,-1.254490507743731,0.47209025885200506,0.7444127434486935,1.1981194546290732,-1.2617814026380119,-0.17430436451461484
0,1.2474360362331123,0.33325693878812607,-0.09964368925748109,0.1249968854621556,0.7234611577715059,-0.7453065750397865,-1.9985440060319908,0.2658150015856196,0.7214745924853546
1,1.0974479353501918,0.4680587099992217,0.38530162419145375,-0.7129139755962348,0.9119893319611314,0.7444127434486935,-1.4990653403036978,-0.7145019934824527,0.4136238273090904
0,-1.4023537460317193,-0.9473598877173399,0.5948458954348207,-0.8866272028888279,1.3204670427053202,-0.7453065750397865,1.397910920920436,-0.8773241257855571,0.6024257040600158
0,-1.4523497796593405,-1.4865669725617607,0.5948458954348207,-0.988811454237412,-0.28202243790649734,-0.7453065750397865,0.6986407889007802,-1.0411274762024059,-0.5634152301434969
